ReturnId,IsReceiptPresent,ReceiptId,ReturnDate,ReturnPrice,CustomerName,Street,City,State,CustomerPhone,CreditCardNum,CreditCardExpire,GiftCardNumber,EmployeeId,CustomerID
2053,False,9684,2024-03-29 07:39:02.134278,408994400,Aaron Ali,802 Shawn Throughway Suite 418,New Amandahaven,Nebraska,359.567.8583,0200453611383371,2020-02-05 03:14:37.058661,1533,27935,11013
2840,False,5096,2024-02-15 06:21:48.184360,93107711,Hannah Rose,3236 Donaldson Junction,North Elizabethville,Arkansas,(223)293-9809x8168,6257068641843804,2022-06-03 09:21:56.482141,5716,26093,11014
4423,True,2974,2024-02-26 10:37:18.431807,57008752,Brandon Young,545 Figueroa Loaf,East Jenniferport,Tennessee,2302065824,8976883209304098,2021-09-20 03:09:47.815412,8511,92530,11015
1937,False,9690,2024-02-10 10:44:19.530446,44309985,Joseph Williamson,30507 Amanda Plain Apt. 456,New Teresa,Iowa,001-935-213-4561,0060590679285049,2022-05-27 18:36:48.594283,9663,97986,11016
1379,False,4294,2024-02-02 20:19:19.353099,59,Samuel Chavez,75562 Jason Track,Andrewchester,Illinois,001-394-712-8931x2088,4708562024246809,2020-12-06 04:49:08.440952,7969,80899,11017
1489,True,1872,2024-02-14 11:45:24.783485,73,Chad Cannon,93052 Deborah Tunnel,Doylemouth,Nebraska,(793)393-6524,5740313124348086,2020-02-07 09:54:24.928377,7931,27935,11018
1656,True,9621,2024-03-05 03:38:01.894578,0,Elizabeth Sullivan,42249 Warner Drive Suite 475,Wheelerside,Utah,+1-967-475-4040x282,8136364135523193,2024-03-05 19:45:26.380231,8629,19694,11019
6180,False,2675,2024-03-03 23:20:08.344811,704890459,Helen Green,894 Henderson Terrace,Leblancton,Idaho,+1-935-338-2955x5938,3329982315649704,2024-01-10 23:15:47.062114,7311,80899,11020
4370,False,972,2024-02-27 06:17:31.877127,1970980,Jacob Barnes,648 Wendy Via Suite 741,Erikaburgh,Arizona,5547237497,9703860802707504,2024-02-07 15:01:01.291791,8641,97986,11021
2825,False,7872,2024-03-04 15:40:34.810777,9,Timothy Stanton,449 Howard Cliffs,Warrenhaven,Louisiana,001-274-528-8100,8596383760458317,2023-11-26 10:21:53.921686,9346,28960,11022
6759,True,896,2024-04-03 05:38:19.922795,648434,Mark Erickson,728 Stephanie Lane Suite 512,Fryefort,Minnesota,(307)679-6504,4265482284298314,2022-04-26 19:55:31.480020,7703,71186,11023
4035,True,3430,2024-04-04 12:15:14.361219,61658642,Lindsey Warner,7053 Alexander Square Suite 311,South Kimberlyburgh,Illinois,(803)702-0794x1444,9201515903985499,2021-10-11 12:22:51.689215,6358,27935,11024
3605,False,9073,2024-02-24 23:27:30.289887,75977,Jennifer Hess,7206 Black Circle,Chapmanburgh,Illinois,(978)716-2933,2121717571795601,2022-07-19 16:23:06.404504,8427,84966,11025
8549,False,8666,2024-03-26 08:14:11.536651,311,Raymond Thomas,87467 Baker Centers,Gregoryhaven,Massachusetts,+1-611-587-9696x5124,8635330205572231,2021-07-17 23:19:32.412141,845,84034,11026
8051,False,2989,2024-03-31 14:05:16.425784,5332276,Juan Holmes,038 Simpson Islands,New Matthew,Vermont,(294)518-4753x04060,4151740226320295,2021-03-10 16:32:13.413409,6628,84966,11027
3233,True,6962,2024-02-04 05:25:13.444709,719,Dr. Jessica Dorsey,03202 Jennifer Mount Apt. 648,Osbornmouth,Delaware,001-861-983-2002x11360,3066317970822244,2020-03-09 10:10:22.533321,8592,29733,11028
7952,True,7228,2024-03-01 11:03:29.487676,184821904,Wesley Shaw,1664 Carter Crest,Briannaburgh,Minnesota,(809)873-2772,8924181624430116,2023-04-15 22:14:59.552065,1959,28960,11029
419,False,7038,2024-01-22 22:11:15.335590,7904,Nathaniel Wheeler,824 Roberts River,New Dianeview,New Hampshire,5394526635,5979916814506598,2023-11-23 06:49:26.373667,6575,97986,11030
1388,True,6293,2024-02-05 00:18:04.704329,124571452,Carolyn Johnson,3909 Cole Ridges Suite 526,Sarahberg,Oklahoma,9203899434,4352208890972294,2022-08-02 00:09:30.571845,1161,92530,11031
2239,True,3662,2024-04-07 15:14:24.693628,7,Christopher Perkins,593 Mark Island Apt. 452,New Michellestad,Wisconsin,380-676-6241,8541152468353978,2022-05-30 01:27:58.581458,180,84966,11032
9577,True,8898,2024-02-14 07:12:44.920757,6043097,Daniel Hamilton,80308 Mendoza Branch,Tuckerburgh,Arizona,+1-298-436-0401x418,6334075801178538,2023-04-02 22:02:23.284060,2399,84966,11033
8092,False,6512,2024-04-09 17:24:26.942135,128,Sarah Davidson,8502 Martin Corners,West Bonnie,Rhode Island,+1-340-838-9594x797,1920693253257804,2023-03-18 04:32:51.339756,7831,41845,11034
5322,True,3986,2024-03-17 02:23:54.406518,340966,Jimmy Walker,1107 Martinez Cliff Suite 912,South Megan,Illinois,823-716-8477,8702168981725739,2023-01-22 14:49:17.915543,3456,29733,11035
1607,False,6996,2024-01-13 23:50:09.145716,45,Brad Horton,2121 Lewis Street Suite 472,Tiffanyside,Alaska,411-401-5342x0438,9330764550084455,2023-09-22 12:16:10.565197,6706,61373,11036
1808,True,5161,2024-01-07 16:39:46.229680,6,Danielle Martinez,87106 Tracy Spurs,Domingueztown,New Jersey,9096509024,4076105728571624,2021-08-08 03:14:07.187486,5546,54061,11037
3866,True,6770,2024-03-04 09:09:14.271529,561015,Sergio Jones,4197 Mark Run,Port Ryanville,Minnesota,900.696.7966x557,2508975781712176,2022-06-10 21:09:38.459145,3469,29733,11038
64,False,8499,2024-02-05 08:45:41.086184,778051,Michael Moreno,34086 Erica Ridges Apt. 232,North Annette,Virginia,433.471.0093x07151,1006694266183613,2022-06-16 08:51:25.347987,6163,97986,11039
9855,True,1427,2024-03-12 10:33:56.973150,8617580,Joshua Gilmore,0528 Diana Walk,West Brian,Minnesota,001-954-552-1565x787,9342779890438454,2021-06-16 10:21:30.620148,9737,54061,11040
2530,True,4741,2024-01-27 08:01:48.561602,5,Christopher Rivera,70292 Freeman Landing,New Richard,North Carolina,+1-298-306-7722x039,9244785820886022,2022-12-23 04:14:51.164171,1268,27935,11041
600,True,1857,2024-04-02 02:40:06.797229,2332,Denise Davis DDS,7089 Jackson Port Suite 748,West Brian,South Carolina,221.413.2188x84772,0225450842177189,2020-01-11 15:56:22.485972,7971,69674,11042
9081,False,6894,2024-01-04 09:44:49.646124,351695515,Jeremy Salas,59471 Evans Expressway,Mcbridemouth,Arizona,+1-861-214-0750x783,3780477429797669,2023-12-03 11:34:20.581254,1243,57258,11043
5402,False,582,2024-02-13 04:33:12.498446,105,Michael Robbins,142 Morgan Hill,South Zachary,Colorado,+1-654-607-8343x7980,0504069539629847,2021-05-20 09:58:40.067591,4305,79023,11044
2615,True,8599,2024-03-04 19:08:05.320919,377,David Reynolds,5757 James Neck Apt. 941,Hannahberg,New York,+1-365-375-4733,6807219738848385,2022-08-13 00:48:38.014009,8804,29733,11045
1646,True,9226,2024-03-29 16:17:41.328552,388444,Amber Wise,83791 Michael Mews Apt. 092,Michellefurt,Colorado,+1-975-882-7119x38500,6047752622708143,2021-04-14 14:12:53.975739,5839,26093,11046
4755,True,4042,2024-02-08 14:29:35.792199,597590,Robert Braun,1410 Morris Falls Suite 140,Kelseyberg,Tennessee,001-931-773-3388x1904,8600178129074025,2024-02-26 02:30:37.192231,1431,40295,11047
4296,True,5367,2024-03-05 04:57:30.237495,61322274,Jesse Haynes,80926 Danny Fords,South Jenniferport,North Carolina,(501)246-3404x58183,3706060678927472,2024-02-23 20:34:43.444316,6717,84034,11048
2218,False,2594,2024-03-22 11:01:14.618991,385,Mia Lawson,7113 William Mall,New Andrealand,California,431.764.2556x98021,5908458908348855,2022-02-08 08:23:20.805645,9995,41845,11049
8429,False,4566,2024-01-14 11:00:02.200316,57,Fred Smith,34885 Lam Land,Port Donaldland,Mississippi,572.545.1811x362,9525294381592884,2021-11-12 22:54:08.616140,7579,61373,11050
2174,False,886,2024-04-01 02:42:57.481898,1,Carl Kirk,8091 Patricia Crest,East Heidiville,Georgia,001-227-771-5172,3783098499544366,2021-02-23 04:53:53.100070,1358,26093,11051
132,True,1393,2024-01-03 19:43:03.697561,82819,Stephanie Willis DDS,563 Kevin Skyway,North Troy,Kentucky,(391)730-6686,3480080103940427,2023-12-23 12:48:50.434020,2233,54061,11052
9054,False,8192,2024-03-14 07:59:09.714367,13664,Richard Butler,847 Reginald Valley,West Brandonstad,Kentucky,893-738-1446x3911,3176222380831078,2021-03-16 08:29:04.852888,6144,84034,11053
1390,False,6498,2024-04-03 15:39:37.465672,63945099,Dawn Jenkins,809 Gardner Mount,Johnsonside,Minnesota,(553)711-6458,0694337162294498,2020-08-08 12:26:25.502991,7289,97986,11054
5856,False,5955,2024-03-08 14:18:10.830990,98384585,Scott Holden,29347 Arthur Light Suite 416,Brandishire,Kentucky,705.676.4791,4256969396584785,2022-05-12 10:06:21.593950,287,29733,11055
246,False,6575,2024-02-08 16:11:22.376608,43,Krystal Johnson,739 Hernandez Prairie,Maryfort,Nebraska,375-849-9657x5211,7584184514162688,2020-07-08 17:46:55.578678,1365,84966,11056
3859,True,7055,2024-01-28 06:02:18.783125,3500,Mackenzie Watson,471 Elizabeth Wells,Port James,Michigan,001-955-426-1855,4612419104285444,2020-11-29 20:19:33.066500,817,92530,11057
4596,True,6458,2024-04-09 19:45:38.908588,50449884,Cynthia Scott,93697 Wilson Circle Suite 271,Dorishaven,Delaware,(351)861-4731x08256,6539069505759287,2024-01-14 21:36:03.290596,8300,61373,11058
9897,True,7608,2024-01-07 10:05:18.513155,101438323,Heidi Franklin,816 Tammy Knolls Apt. 411,Mcgeehaven,Arizona,+1-594-565-9246,8098214001034989,2023-07-01 08:37:55.063951,8894,97986,11059
8734,True,5305,2024-03-02 21:28:09.402874,80,John Chambers,8294 Smith Keys,Harmonberg,West Virginia,001-521-284-0189x93154,5296857928389526,2023-09-07 01:04:50.465726,1742,28960,11060
4435,False,6071,2024-02-29 23:25:05.564229,2214528,Lance Rivera,6445 Christopher Parkway,New Michelle,Alaska,(691)932-6906x112,4955071695783569,2022-07-12 03:27:14.416625,5144,26093,11061
9222,False,2719,2024-01-15 07:32:35.064520,407,Zachary Nelson,762 Gibson Glen Suite 911,Colemanland,Illinois,001-717-224-4371x9074,5566207956568413,2021-05-17 11:01:57.803740,4548,28960,11062
3501,True,7424,2024-02-21 11:20:30.800105,720577889,Julie Roberson,89650 Flores Throughway Apt. 493,Raymondmouth,Virginia,720.842.5832x64662,1311855396741633,2020-10-12 10:09:57.267968,3641,97986,11063
3852,False,2565,2024-02-16 16:43:55.966183,628,Joel Wilson,901 Williams Drive,Muellerhaven,South Carolina,(680)247-5052x395,9668706731536349,2020-02-15 03:14:22.565717,252,54061,11064
8463,True,1488,2024-02-27 11:25:11.345857,15846907,Aaron Watson,021 Moss Viaduct,Johnland,Kentucky,837-868-8153x121,5595063520506596,2023-06-30 03:53:15.554746,4887,80899,11065
5209,False,1190,2024-03-08 06:07:49.063588,87881128,David Villa,40333 Cory Branch,Loganport,Maine,001-898-907-1047x24390,9500431242124386,2020-10-23 23:01:24.576865,5339,19694,11066
1009,True,3859,2024-02-17 07:37:14.425096,72696647,Crystal Green,929 Wilson Forge,Amandachester,Arkansas,258.408.0700x85935,7374912359711801,2020-03-27 10:10:36.294388,3199,26093,11067
1905,True,2445,2024-02-06 05:33:14.819542,270037244,Pamela Reed,56943 Marie Vista,Bethbury,Texas,(284)927-7827x9633,8132774332294946,2022-11-01 06:10:49.520699,3468,19694,11068
7670,True,1679,2024-02-10 03:16:55.001179,165,Alexandra Tate,2757 Mason Glens,Lake Teresachester,New York,+1-709-893-5203x914,6596631385138334,2023-08-30 18:15:39.035755,8180,94877,11069
3022,True,5915,2024-01-01 10:03:49.634412,3699238,John Walters,35501 Sonya Place Suite 892,West Kevin,Kansas,8368107551,9604718154939681,2023-05-16 22:06:28.690258,705,54061,11070
4090,False,3851,2024-03-26 23:18:13.126137,8340910,Brandon Martinez,005 Matthew Knoll Suite 852,North Melissa,Michigan,916-669-4473x91399,1547491426958316,2023-07-01 13:42:49.397382,36,41845,11071
1868,False,4237,2024-02-18 06:39:24.357967,25915032,Tamara Jones,59208 Simmons Freeway,Blakeville,Indiana,515.414.1513,9895043230953149,2021-09-30 03:18:51.506993,9434,79023,11072
2494,True,19,2024-02-18 02:45:21.941257,2,Antonio Scott,124 Shaun Centers Suite 035,Mannhaven,Alaska,3899323628,7367046167407244,2023-10-22 16:51:32.742822,5711,19694,11073
8817,True,9167,2024-03-16 04:03:27.219927,243,Emily Melton,7207 Green Dale,Gonzalezview,New Mexico,711-455-7119x206,1188205473459212,2023-11-20 23:11:46.011322,2552,80899,11074
5027,False,1880,2024-01-04 20:12:50.720998,60613,Katie Myers,5466 Katherine Hill Suite 830,Port Sarah,Minnesota,+1-430-693-8916x0331,7985444881356719,2022-02-09 10:23:28.705448,599,57258,11075
9406,True,3686,2024-02-23 12:51:39.580317,264656764,Nancy Riley,3585 Tammy Lake Suite 865,Walkerland,West Virginia,001-805-596-0134x17759,8423923327291826,2021-04-13 11:27:26.983547,5302,54061,11076
4651,True,5074,2024-02-21 15:07:45.130940,872,Sara Lucas,0604 Sweeney Walk,North Juan,Colorado,(976)888-0186,5515551735835794,2023-05-25 02:28:13.647316,6491,81344,11077
612,False,7270,2024-01-16 22:30:00.962195,69964,Kenneth Walker,4772 James Locks Suite 865,Lyonsview,South Carolina,001-414-573-9197x159,6076101900928456,2024-01-29 03:40:49.592591,4218,84966,11078
8612,False,4226,2024-01-06 13:18:08.729467,49,John Schwartz,34758 Daniel Harbor,Nicoleport,Alabama,001-417-773-1430,0183815093547615,2021-06-18 00:39:17.665306,749,60657,11079
1161,False,3115,2024-04-10 11:09:29.600118,299,Brandon Guerrero,86233 Nichole Light,West Sierra,Wisconsin,9906007404,9927564075724524,2023-03-14 10:49:40.949082,3808,69674,11080
4799,True,5425,2024-02-20 10:38:08.408245,96,Timothy Riddle,872 Myers Prairie,Lake Tammyton,Oklahoma,383-225-5742,4956566883675510,2020-03-08 06:13:30.706104,1319,84966,11081
9947,False,8416,2024-03-01 03:14:16.516093,7,Sherri Austin DVM,5247 Jason Motorway,North Paula,South Carolina,918.814.6575x99553,0607722138515142,2021-03-05 16:59:12.515483,2116,57258,11082
5568,True,6004,2024-03-25 09:11:38.672703,433,Eric Ruiz,528 John Heights,Williamsfort,California,001-635-466-2747x54433,1208438754438713,2020-09-26 15:17:43.567358,5893,54061,11083
1658,True,7923,2024-01-18 01:18:21.541182,6414797,Jessica Mitchell,5564 Meyer Park,Lake Matthew,Arizona,230-570-5252x6410,9921425361709880,2020-06-08 20:00:54.436882,8513,81344,11084
7468,True,9752,2024-01-11 14:50:20.287111,2,Ryan Allen,335 Juan Greens,New Dianamouth,Minnesota,830-464-4642,1119963662108884,2021-01-08 13:10:54.009637,819,19694,11085
2034,False,7261,2024-04-03 10:11:14.359799,673333,Kelsey Rivera,4965 Amanda Underpass,Lake Eric,Wisconsin,626-729-5834x1500,3235072699442772,2020-03-23 06:36:57.941536,6962,57258,11086
8710,True,8561,2024-01-15 14:08:34.194082,352,Samantha Cochran,3378 Charles Branch Suite 896,Wilkinsville,Kentucky,(235)265-3633,9656089269944176,2024-03-12 16:11:17.009121,6090,40295,11087
5282,True,4200,2024-02-05 12:40:44.381263,5385,Catherine Sullivan,9506 Jackson Mount,North Tonya,South Dakota,686-499-2048x2619,8737949310646553,2023-05-22 04:47:53.871041,3723,71186,11088
4123,False,6846,2024-04-10 11:58:23.646760,19,Rebecca Deleon,213 Moore Corner,Georgeshire,Hawaii,593-478-2484x923,4021692439321962,2023-08-14 11:30:14.744149,7718,29733,11089
6791,True,1377,2024-03-26 03:37:25.968882,4,April Campbell,6477 Kelsey Center Suite 237,East Angelachester,Maryland,001-753-755-4940x393,1850657071925609,2022-02-19 18:38:21.528800,2285,52272,11090
2615,False,7225,2024-02-05 20:49:02.159694,53564,Rodney Thompson,831 Moreno Lakes,South Ryanview,Indiana,+1-724-446-2770x979,6507433325628153,2021-02-25 23:58:39.549310,4364,81344,11091
3239,False,9371,2024-03-23 09:38:44.436835,53,Joseph Berg,4874 Ray Key,South Jeffrey,New Jersey,001-491-919-6194x070,5415745492794671,2021-12-27 07:42:57.476985,5036,27935,11092
403,True,4793,2024-01-21 05:19:25.956726,5,Stephanie Hoover DVM,197 Garcia Villages,Michaelmouth,Connecticut,001-312-550-1455x45723,3771171936082706,2021-09-29 14:27:43.743970,6777,97986,11093
9150,False,9637,2024-01-02 15:01:43.768032,214,Edward Morgan,99661 Soto Key Apt. 570,Waltersbury,Utah,761-837-1863x230,5565203310978823,2023-05-19 05:00:19.899657,2088,97986,11094
2701,True,8608,2024-02-10 09:52:24.727663,37453934,Kristin Burton,2666 Smith Curve Suite 142,Justinhaven,Florida,001-260-825-1077x909,9322797221463282,2023-03-20 13:12:31.061253,618,94877,11095
8903,True,7680,2024-02-28 10:08:15.702735,967758,Cheryl Clay,92064 Derek Street Apt. 941,Lake Vicki,Georgia,001-585-611-4914,7236547966479902,2022-02-19 07:58:26.002152,6332,84034,11096
9035,True,2529,2024-02-20 16:47:58.642214,58,Jenna Henderson,553 Eric Track,Hamptontown,Washington,+1-940-480-6884,7863938811594673,2023-05-06 16:09:39.949629,9857,61373,11097
3915,False,3715,2024-03-31 19:54:25.426369,9,Jessica Olson,75282 Jaime Port,Deborahport,South Dakota,001-752-565-4021,4654716600413721,2023-10-21 09:19:21.092120,1150,26093,11098
9086,False,2247,2024-03-20 20:48:54.521021,2813,Alex Martinez,7988 Blake Loaf,North Cynthiatown,Vermont,6867795563,8784436701206037,2021-08-17 17:07:51.790081,9588,57258,11099
4180,True,4725,2024-01-07 01:26:47.660441,1002,Rebecca Austin,43020 Keith Estate Suite 746,Marieland,Florida,543-502-0825,1951153109128082,2021-04-30 15:43:08.386126,7441,84034,11100
4385,True,2127,2024-01-13 22:46:39.452844,7621,Mary Barker,3272 Barrett Ports Apt. 711,Mendozabury,Louisiana,+1-769-859-7588x894,7538643098605865,2021-07-01 06:37:13.243916,5329,29733,11101
2920,True,8475,2024-01-31 18:24:41.717411,114,Eric Johnson,0001 Davis Isle,Garzaville,Colorado,(721)272-3768,9676128527697640,2022-09-03 16:55:31.393780,3768,79023,11102
4183,False,2659,2024-02-19 10:49:12.161683,340,Annette Clark,9328 Tracy Trace Apt. 046,Angelaview,South Carolina,567-775-7564,0995572444479073,2020-03-21 09:58:53.519480,9680,84034,11103
8866,False,4113,2024-01-08 05:56:45.538702,324,Barbara Kim,42505 Michelle Cove,Lake Kelly,South Carolina,001-685-601-3536,9281551729401738,2020-10-07 10:05:11.600684,101,80899,11104
4829,False,3693,2024-02-14 03:42:20.568638,859545744,Victoria Lewis,5894 Patrick Walk,Port Maria,Iowa,343.863.9216,1406305285262350,2023-07-08 02:13:21.856467,9314,52272,11105
7192,False,9768,2024-03-15 04:32:45.974168,34328,Scott Dunn,44773 Karen Pass,Lopezland,Alabama,001-555-961-8426x5785,6539591964996408,2021-02-10 06:39:06.809781,5457,97986,11106
3538,False,2702,2024-03-27 17:33:51.950407,5,Richard Hopkins,3480 Alan Course,West Edward,New York,+1-649-769-6094x97585,7097281333972462,2022-11-19 15:02:08.752918,5762,97986,11107
4315,True,4911,2024-04-04 23:43:09.637659,11,Ashley Grant,8874 Jessica Lock,Austinville,Montana,001-253-315-9961,1134276904411878,2020-01-06 01:19:26.191788,3616,41845,11108
9318,True,2567,2024-03-12 07:40:17.305559,11331,Stephanie Stone,1186 Frederick Orchard Apt. 462,Lake Wandachester,Georgia,7504616091,8307400438026303,2021-08-23 12:32:46.865788,2985,92530,11109
2398,True,5767,2024-01-15 13:15:13.218856,2863,Morgan Roberson,96992 Smith Tunnel,West Andreaview,Arizona,(884)478-2453x04215,8883446676216892,2022-03-29 14:26:35.005255,6366,80899,11110
8699,True,5218,2024-03-11 12:33:17.884357,6120,Ryan Hall,411 Tyler Plains Suite 221,Morrischester,North Carolina,728-645-4952x8902,4542941092117932,2024-03-31 02:40:15.843645,1794,61373,11111
2295,True,2160,2024-03-19 13:46:06.292106,866411,Katie Smith,597 Harrell Views Suite 648,Collinsberg,Delaware,+1-359-651-8954x7112,9623080148556815,2023-11-22 04:14:20.722892,7272,84034,11112
5049,False,4402,2024-03-13 00:23:47.948418,11898,Sarah Hess,86801 Watson Via Apt. 146,Walterton,California,(699)219-0446,5321202581300925,2022-05-17 11:18:48.243765,3409,61373,11113
1405,True,5153,2024-02-01 05:56:04.139522,148125303,Michael Spears,89394 Mora Lodge Apt. 170,Coopershire,Idaho,+1-419-252-4283,9043478039043328,2021-11-26 11:23:50.819631,14,69674,11114
4321,True,6018,2024-03-29 02:59:44.880775,135,Madison Hernandez,81264 Davila Fall,Kemphaven,California,(958)791-2364,2604286945059808,2021-05-21 08:05:51.240839,1176,69674,11115
9357,False,7131,2024-03-08 13:59:43.243142,77113,Sara Sanchez,81246 Lynn Bridge Apt. 731,Trevortown,Arkansas,293.359.2587x1488,9050423885695742,2022-08-03 20:59:28.707627,7073,60657,11116
8569,True,4209,2024-04-06 22:39:54.106441,91,Kelly Turner MD,0911 Carter Spurs Suite 156,Daviesborough,Florida,6755082591,8622421743128435,2021-11-06 15:39:58.383527,6066,40295,11117
9388,False,9512,2024-02-07 06:55:19.753792,6436044,Lisa Gonzalez,0019 William Mills Suite 731,Monicahaven,Michigan,4683012589,7902353914890807,2020-07-16 20:38:42.041800,8344,69674,11118
1928,False,2878,2024-03-03 05:27:06.477459,73,Michael Hernandez,916 Conner Path,West Mitchellberg,North Dakota,422-646-6702x4135,7859272493294517,2021-04-15 13:47:58.103011,6129,84034,11119
6685,False,6107,2024-02-05 07:59:07.216519,613358,Angela Klein,58815 Keith Trace,Lake Jamesberg,Maine,001-295-291-1544x510,2713291023565656,2024-01-12 08:12:13.144573,1244,28960,11120
7644,True,128,2024-02-25 13:56:03.063703,1343193,Samantha Rodriguez,03042 Dudley Shoals Apt. 243,Woodborough,Idaho,305-344-8713x404,4879171955158983,2023-05-15 10:03:24.567640,6190,27935,11121
7216,True,3098,2024-03-21 17:07:51.434343,9968487,Cynthia Bryan,759 Bishop Port,Port Jennifer,New Hampshire,595.366.4777x4298,6615503465791780,2021-02-21 17:24:38.649965,223,52272,11122
7642,True,476,2024-01-21 07:21:59.549849,51883,Paul Kirk,4975 Moran Glens Suite 796,South Barbarahaven,Nevada,001-841-607-1941x5170,3406946605940044,2022-10-08 12:50:19.608989,869,61373,11123
71,True,7986,2024-01-18 20:41:47.702477,17816836,Christy Williams,6243 Oneal Via Suite 321,Port Cindy,New Mexico,875.631.2521,3092180621567497,2020-08-04 01:28:15.202443,3281,97986,11124
8111,False,7986,2024-02-16 04:34:48.976683,426,Christine Weaver,229 Teresa Mall,Briggsmouth,Massachusetts,665.311.8785,5343466738178771,2020-07-01 04:00:58.852444,5762,52272,11125
4111,False,8141,2024-01-30 06:58:19.292461,45741799.5,Kathleen Wilson,44643 Sean Lodge,Davidside,Minnesota,(308)751-0999x861,3104587264771635,2020-08-12 09:46:08.047529,3185,29733,11126
4634,True,1308,2024-03-13 21:22:39.866909,55852377,Tony Daniel,876 Scott Summit,Nancyview,Tennessee,+1-518-398-9803x88661,0711060651686435,2023-03-20 15:49:00.267197,672,52272,11127
3924,True,3136,2024-04-07 13:04:30.249845,0,Darrell Smith,1605 Julia Mission,Lauriefort,New Hampshire,001-601-830-0397,1028375940286678,2023-02-22 03:28:48.261703,8634,71186,11128
1513,False,9646,2024-01-25 22:06:28.778255,1218031.5,Robert Washington,2473 Kevin Fields,Myersville,Connecticut,957.273.4218,3684176145879448,2021-10-14 06:31:37.369765,3555,28960,11129
2981,False,8528,2024-02-11 23:00:43.137053,714148,Jeanne Roberts,1833 Breanna Plains Suite 627,Gracestad,Texas,001-401-718-9577,8562119604520235,2023-12-12 05:45:02.159365,7514,41845,11130
2384,True,8096,2024-01-13 15:46:11.431851,79264,Timothy Burns,101 John Throughway,Bryanstad,Massachusetts,8476806293,9034699406236085,2023-08-30 22:05:47.636556,350,40295,11131
7334,True,7422,2024-02-14 12:50:24.396102,35017795,Brittany Fernandez,14640 Owen Square Apt. 624,Maxwellburgh,Minnesota,001-750-240-5706x1852,4060952643682879,2021-01-29 13:45:13.584403,5114,28960,11132
1424,False,3126,2024-03-02 12:11:52.385084,4056.0,Robin Reyes,0829 Jones Streets,Lake Tom,Delaware,001-292-257-5062,7607793510985216,2020-04-04 23:05:21.599338,8603,27935,11133
8585,True,330,2024-01-10 09:22:16.364124,5702481,Sarah Perry,18868 Wagner Ridge Suite 361,Carrollberg,Iowa,252.901.3109x89944,7672159137134156,2022-04-28 22:05:54.962498,4231,92530,11134
8308,False,3931,2024-03-10 13:06:08.803028,1413958,Robert Nguyen,260 Powell Greens,East Ginastad,Nevada,(775)637-0272x7185,4717584583354278,2022-11-23 08:16:28.257673,4009,27935,11135
7853,False,2128,2024-01-28 21:22:56.816453,25,Christine Hill,62099 Lindsay Island,East William,Maryland,(930)638-8775x72616,6302004528345138,2022-11-08 20:10:33.329513,7274,19694,11136
6353,True,338,2024-04-09 04:24:20.160821,182694,Amber Lopez,6337 Tammy Cliff,Sarahside,Florida,4637543275,1280191062891394,2020-02-25 18:29:46.086612,2765,84034,11137
7470,True,7727,2024-01-17 22:46:59.861931,29788,Brooke Ware,296 Miller Trail Suite 366,Jayport,Wisconsin,(613)269-8173x46444,0462102371190099,2022-06-28 09:04:50.607097,4553,69674,11138
2252,True,6589,2024-01-22 11:53:12.833564,48,Nicolas Johns,7656 Lane Crescent Suite 583,East Gregoryhaven,Georgia,+1-245-204-6085x8656,4705750614532037,2022-08-30 13:35:57.258458,3832,60657,11139
434,False,8887,2024-01-15 20:13:13.285311,31287432,Craig Douglas,56804 Miller Plaza Apt. 573,East Jeffreyfort,Maryland,(570)259-2227x4245,1027587490786676,2020-07-09 11:39:05.066714,2017,84966,11140
4447,True,1799,2024-01-08 18:36:44.034186,14358002,Jessica Zimmerman,76134 Torres Ridges,Jennaville,Arkansas,267-494-3911x5971,2728866742458134,2020-07-02 14:36:08.989432,2033,79023,11141
2072,False,9599,2024-01-08 15:55:50.930334,7460,Kara Durham,8758 Jeffrey Spurs,Wilkersonmouth,Hawaii,769.752.4771x5562,3589416704688683,2020-11-18 17:00:48.147435,7649,29733,11142
7565,True,7198,2024-04-03 13:18:55.327510,36460,Michelle Dunn,59137 Thomas Coves,Jonathantown,Massachusetts,001-662-718-0865x76375,4856326540417526,2022-12-30 00:13:14.169913,3403,27935,11143
4272,True,5449,2024-01-07 16:24:02.146981,10410,Matthew Schaefer,89661 Kimberly Motorway Apt. 381,Nathanielshire,New Mexico,(366)911-0493,6555262579576864,2022-03-24 16:44:00.410124,3987,54061,11144
5104,True,9746,2024-01-17 12:58:32.867370,27640,Amy Morgan,3357 Matthew Drives Suite 442,Jeremyfort,Kentucky,9582740096,8584906360812522,2020-06-05 12:44:35.861671,4470,54061,11145
9882,True,8757,2024-01-27 11:04:41.434834,112973,Lee Norton,338 Carpenter Parkway,South Amberside,Florida,(895)359-0501x790,1907663391956048,2024-01-10 02:13:52.192313,830,28960,11146
6651,False,1311,2024-02-10 16:52:33.085839,998571806,John Solis,2429 Clark Bypass Apt. 810,Harrisonmouth,Rhode Island,656-257-0342x7324,4255526793558618,2020-02-28 22:20:29.446235,5961,29733,11147
7666,False,457,2024-03-24 21:26:25.318527,6290927,Alan Walker,895 Carly Hollow,New Linda,Maine,001-850-756-8983x6706,5304920049539764,2020-05-06 15:51:44.965612,7113,79023,11148
